order,file_path,thumbnail,capture_uuid,page_uri,book_uri,source_rotated,width,height,source_x,source_y,source_w,source_h
1181,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1182/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1182/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1181,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1181,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4544,0,0,3712,4544
1182,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1183/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1183/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1182,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1182,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4549,0,0,3712,4549
1183,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1184/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1184/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1183,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1183,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4545,0,0,3720,4545
1184,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1185/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1185/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1184,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1184,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4546,0,0,3720,4546
1185,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1186/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1186/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1185,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1185,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4544,0,0,3712,4544
1186,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1187/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1187/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1186,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1186,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3568,4547,0,0,3568,4547
1187,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1188/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1188/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1187,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1187,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4546,0,0,3720,4546
1188,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1189/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1189/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1188,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1188,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4550,0,0,3720,4550
1189,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1190/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1190/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1189,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1189,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3480,4548,0,0,3480,4548
1190,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1191/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1191/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1190,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1190,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3552,4624,0,0,3552,4624
1191,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1192/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1192/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1191,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1191,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3520,4544,0,0,3520,4544
1192,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1193/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1193/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1192,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1192,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3392,4545,0,0,3392,4545
1193,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1194/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1194/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1193,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1193,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3504,4546,0,0,3504,4546
1194,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1195/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1195/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1194,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1194,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3283,4547,0,0,3283,4547
1195,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1196/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1196/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1195,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1195,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3504,4544,0,0,3504,4544
1196,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1197/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1197/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1196,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1196,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3281,4546,0,0,3281,4546
1197,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1198/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1198/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1197,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1197,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3512,4543,0,0,3512,4543
1198,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1199/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1199/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1198,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1198,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3552,4624,0,0,3552,4624
1199,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1200/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1200/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1199,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1199,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3504,4544,0,0,3504,4544
1200,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1201/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1201/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1200,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1200,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3400,4549,0,0,3400,4549
1201,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1202/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1202/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1201,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1201,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3632,4545,0,0,3632,4545
1202,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1203/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1203/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1202,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1202,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3365,4547,0,0,3365,4547
1203,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1204/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1204/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1203,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1203,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3648,4546,0,0,3648,4546
1204,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1205/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1205/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1204,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1204,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3373,4547,0,0,3373,4547
1205,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1206/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1206/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1205,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1205,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3648,4546,0,0,3648,4546
1206,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1207/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1207/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1206,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1206,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3374,4548,0,0,3374,4548
1207,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1208/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1208/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1207,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1207,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3640,4543,0,0,3640,4543
1208,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1209/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1209/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1208,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1208,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3456,4545,0,0,3456,4545
1209,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1210/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1210/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1209,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1209,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3643,4543,0,0,3643,4543
1210,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1211/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1211/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1210,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1210,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3446,4545,0,0,3446,4545
1211,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1212/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1212/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1211,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1211,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3644,4543,0,0,3644,4543
1212,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1213/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1213/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1212,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1212,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3388,4550,0,0,3388,4550
1213,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1214/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1214/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1213,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1213,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3664,4544,0,0,3664,4544
1214,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1215/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1215/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1214,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1214,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3389,4549,0,0,3389,4549
1215,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1216/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1216/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1215,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1215,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3728,4547,0,0,3728,4547
1216,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1217/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1217/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1216,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1216,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3574,4550,0,0,3574,4550
1217,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1218/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1218/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1217,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1217,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4545,0,0,3720,4545
1218,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1219/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1219/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1218,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1218,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3567,4549,0,0,3567,4549
1219,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1220/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1220/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1219,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1219,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4545,0,0,3720,4545
1220,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1221/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1221/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1220,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1220,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3569,4548,0,0,3569,4548
1221,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1222/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1222/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1221,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1221,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4546,0,0,3712,4546
1222,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1223/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1223/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1222,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1222,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3570,4548,0,0,3570,4548
1223,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1224/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1224/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1223,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1223,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3696,4544,0,0,3696,4544
1224,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1225/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1225/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1224,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1224,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3360,4546,0,0,3360,4546
1225,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1226/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1226/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1225,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1225,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3688,4544,0,0,3688,4544
1226,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1227/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1227/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1226,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1226,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3360,4547,0,0,3360,4547
1227,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1228/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1228/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1227,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1227,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3688,4545,0,0,3688,4545
1228,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1229/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1229/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1228,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1228,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3351,4548,0,0,3351,4548
1229,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1230/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1230/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1229,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1229,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4546,0,0,3720,4546
